Order ID,Ship Date,Units Sold,Unit Price,Total Cost
212505471,9/28/2010,3946,668.27,1983022.84
802094066,12/10/2010,6313,109.28,226257.92
741690289,5/10/2012,1494,421.89,544846.86
393842971,1/31/2010,5742,109.28,205793.28
641413438,9/30/2015,7345,152.58,715696.8
637575519,3/21/2015,1619,437.2,426331.27
955815541,8/13/2010,5914,437.2,1557333.62
439932334,8/6/2016,4609,205.7,539759.99
254037225,1/18/2011,4115,255.28,656013.3
732554042,4/5/2014,7875,437.2,2073723.75
930219113,3/10/2010,1362,651.21,714995.52
872081267,1/12/2010,7081,47.45,225104.99
203501832,12/18/2010,9569,651.21,5023342.24
440154635,2/6/2015,393,109.28,14085.12
918026006,7/9/2010,3151,81.73,178567.17
143414771,6/3/2012,8473,668.27,4258021.42
742932260,1/30/2015,9020,154.06,820188.6
913502299,1/14/2017,4485,154.06,407821.05
272361218,7/3/2010,6592,152.58,642324.48
307057845,7/2/2015,4095,154.06,372358.35
325453507,11/12/2014,7780,47.45,247326.2
605722033,7/20/2011,5465,255.28,871230.3
146349751,6/13/2017,6999,154.06,636419.07
716135489,11/13/2010,9260,9.33,64079.2
104190576,3/12/2017,1162,421.89,423769.78
669938838,5/10/2013,8645,255.28,1378185.9
793116605,2/7/2015,9683,651.21,5083187.68
723772704,2/15/2013,9282,668.27,4664576.28
332268464,12/14/2013,4477,205.7,524301.47
459277713,12/4/2013,9336,421.89,3404745.84
665786778,8/15/2010,9958,9.33,68909.36
583094489,11/13/2013,9472,668.27,4760058.88
362812173,9/30/2011,3039,205.7,355897.29
226863658,9/16/2012,2853,152.58,277996.32
917485272,10/3/2010,3136,255.28,499941.12
547225844,5/30/2012,5143,81.73,291453.81
448946702,2/28/2010,2161,668.27,1085988.94
225821673,8/3/2016,4506,437.2,1186564.98
901337087,10/25/2014,4529,47.45,143976.91
869291770,8/21/2015,1607,668.27,807581.78
843797051,10/21/2015,7153,255.28,1140331.26
709276759,3/1/2017,9610,109.28,344422.4
870467221,5/28/2014,9449,9.33,65387.08
902417266,4/15/2015,4178,255.28,666056.76
900488221,2/14/2013,3330,651.21,1748116.8
130353915,10/1/2013,3475,109.28,124544.0
178000676,7/16/2016,3210,437.2,845289.3
899727332,7/13/2010,8166,47.45,259597.14
872145211,2/26/2016,6004,255.28,957157.68
542178142,3/26/2013,1415,651.21,742818.4
877062451,10/29/2012,1124,47.45,35731.96
214346969,12/20/2015,8886,81.73,503569.62
111893022,12/2/2016,486,255.28,77478.12
397874438,12/1/2014,8743,47.45,277939.97
520777547,4/15/2010,8504,109.28,304783.36
899401175,8/15/2015,1649,9.33,11411.08
672856652,8/3/2014,2091,668.27,1050811.14
850567805,7/18/2010,770,421.89,280811.3
262270963,7/12/2015,661,152.58,64407.84
508014953,5/18/2016,1769,205.7,207167.59
108161103,1/17/2016,6129,9.33,42412.68
353383243,6/9/2014,2809,651.21,1474612.64
354667699,12/29/2012,2908,651.21,1526583.68
193313300,2/13/2010,4556,154.06,414277.08
470931375,1/10/2013,7914,47.45,251586.06
959445750,11/23/2010,173,152.58,16857.12
151092755,11/11/2016,559,109.28,20034.56
208421218,1/8/2011,5325,9.33,36849.0
214292466,4/13/2012,2758,152.58,268739.52
221880328,3/30/2014,8175,255.28,1303258.5
804671132,6/10/2011,8924,47.45,283693.96
806463706,12/16/2010,9387,205.7,1099311.57
491369378,4/6/2013,5973,154.06,543124.89
193811976,3/18/2016,2126,437.2,559839.58
768527829,1/17/2011,3318,154.06,301705.74
440565764,9/6/2016,2055,47.45,65328.45
655287110,2/22/2015,2873,668.27,1443797.42
228365695,2/14/2016,7339,421.89,2676459.91
295787847,2/16/2015,9052,255.28,1443069.84
263852393,6/29/2012,8641,255.28,1377548.22
959170663,5/14/2017,8769,47.45,278766.51
578666484,4/11/2013,9127,9.33,63158.84
539576184,4/16/2015,1438,154.06,130757.34
529448592,9/18/2012,4459,668.27,2240825.86
756145036,7/17/2011,8974,154.06,816005.82
597839343,7/26/2014,2802,81.73,158789.34
853017842,9/12/2010,5790,651.21,3039518.4
590479362,8/28/2016,4820,255.28,768404.4
299335229,12/24/2011,8801,437.2,2317567.33
539009273,8/4/2011,3677,109.28,131783.68
589237821,2/4/2016,7420,81.73,420491.4
700069701,1/21/2016,5037,154.06,458014.41
741866242,9/13/2010,3562,668.27,1790047.48
655301272,3/25/2011,7064,205.7,827265.04
901361119,5/14/2015,1640,47.45,52135.6
211344611,3/23/2010,422,152.58,41119.68
536863076,3/2/2014,8569,47.45,272408.51
299840342,12/8/2012,8275,81.73,468944.25
242512738,7/15/2015,3763,109.28,134865.92
277429091,6/25/2013,6288,109.28,225361.92
837450730,7/19/2014,9136,154.06,830736.48
625751483,10/1/2015,2624,81.73,148702.08
665817677,10/10/2015,9102,9.33,62985.84
251448142,2/18/2010,7948,9.33,55000.16
996754205,9/22/2010,574,255.28,91507.08
986159694,9/6/2011,5423,154.06,493113.39
624400937,7/16/2015,2968,668.27,1491538.72
386526763,7/1/2014,713,81.73,40405.71
367898499,6/9/2017,8196,437.2,2158252.68
734189975,11/29/2014,1984,205.7,232346.24
371387517,11/8/2013,674,437.2,177484.42
935789954,11/18/2010,9898,47.45,314657.42
104008615,2/22/2011,7315,205.7,856659.65
122967326,4/25/2017,7619,47.45,242208.01
159902417,3/5/2010,7533,255.28,1200910.86
352362716,6/16/2013,813,421.89,296492.97
458209550,9/24/2013,3243,47.45,103094.97
305616748,7/1/2010,7642,205.7,894954.62
243070638,5/22/2011,8858,651.21,4650095.68
689370048,2/10/2014,8771,81.73,497052.57
783626306,3/20/2017,1293,47.45,41104.47
635263240,6/27/2016,7364,47.45,234101.56
874017179,10/19/2016,9961,81.73,564489.87
399936950,2/26/2012,9086,651.21,4769786.56
433383882,12/4/2012,6776,154.06,616141.68
465031802,1/6/2012,2099,421.89,765484.31
505867040,6/12/2010,6153,109.28,220523.52
637188422,4/29/2014,7069,437.2,1861479.77
560607278,8/3/2015,5006,154.06,455195.58
948047435,4/6/2011,7159,437.2,1885179.47
291745221,5/7/2014,2749,437.2,723894.17
754249465,5/14/2012,8033,255.28,1280620.86
518421494,10/22/2016,1296,205.7,151774.56
537435138,9/5/2013,7855,255.28,1252244.1
484776723,9/4/2012,5060,47.45,160857.4
104245078,4/21/2013,7290,9.33,50446.8
559951531,1/13/2016,956,47.45,30391.24
386319911,1/2/2011,9501,154.06,863925.93
438086545,6/15/2012,8399,154.06,763721.07
740300261,4/23/2016,153,255.28,24391.26
938322389,4/20/2012,9301,255.28,1482765.42
747826755,7/22/2017,7410,651.21,3889953.6
404799687,9/18/2012,8078,668.27,4059518.12
215540015,12/24/2012,1935,81.73,109656.45
106659066,8/19/2012,1643,81.73,93108.81
975080668,8/20/2017,6893,154.06,626780.49
638041150,11/28/2012,9410,255.28,1500142.2
583089339,6/26/2010,7948,437.2,2092946.84
118086564,3/13/2016,3293,152.58,320869.92
421206653,6/4/2010,3264,651.21,1713469.44
490935933,3/18/2012,7707,109.28,276218.88
296073234,6/4/2015,3504,255.28,558607.68
325729882,11/19/2014,9565,255.28,1524852.3
239329707,3/27/2010,1834,109.28,65730.56
216609036,7/3/2017,8282,47.45,263284.78
507616698,12/18/2011,3916,9.33,27098.72
982714021,6/6/2015,5772,154.06,524847.96
682574832,8/28/2016,7916,109.28,283709.44
968185460,2/3/2013,6448,152.58,628293.12
570844733,9/15/2014,4497,9.33,31119.24
542163980,2/21/2017,7224,255.28,1151650.08
204067027,7/31/2013,6823,421.89,2488279.87
298790204,4/18/2013,7516,109.28,269373.44
738882339,2/9/2015,558,205.7,65347.38
157204759,10/9/2011,9236,437.2,2432115.88
856931293,8/8/2015,3867,9.33,26759.64
261548268,4/15/2017,6800,152.58,662592.0
364854514,10/3/2012,7413,255.28,1181780.46
980961358,10/8/2013,7120,437.2,1874909.6
194292628,4/27/2014,4361,437.2,1148382.13
209584653,1/30/2017,9611,154.06,873928.23
601886260,5/27/2014,374,9.33,2588.08
566558778,9/25/2014,6187,437.2,1629222.71
269276034,8/14/2016,3617,81.73,204975.39
396024358,7/30/2011,1263,651.21,663024.48
803102576,8/24/2011,4754,205.7,556740.94
967122018,2/12/2014,1752,651.21,919729.92
435006511,3/29/2014,6948,81.73,393743.16
173992383,8/24/2015,7067,154.06,642602.31
321628463,5/14/2011,5864,668.27,2946894.56
635776078,2/4/2011,9125,205.7,1068628.75
944609057,3/16/2014,9666,421.89,3525093.54
696613729,1/13/2013,2337,154.06,212503.41
310588920,1/6/2013,9018,437.2,2374709.94
725645959,9/8/2012,3620,651.21,1900355.2
251208674,7/19/2015,7084,421.89,2583463.96
417013394,11/29/2010,2385,81.73,135157.95
123108947,10/9/2015,9528,47.45,302895.12
589856660,5/10/2010,548,81.73,31055.16
407930362,7/31/2017,4514,109.28,161781.76
488316380,11/18/2015,2523,9.33,17459.16
912313544,5/15/2011,2706,205.7,316899.66
481533181,4/7/2011,5224,47.45,166070.96
767899119,3/7/2012,7269,81.73,411934.23
263647687,3/30/2012,8064,109.28,289013.76
231327712,4/8/2014,3865,47.45,122868.35
653800523,4/23/2014,2958,81.73,167629.86
684239947,8/31/2013,661,437.2,174061.13
896132314,6/19/2014,4321,205.7,506032.31
133276450,3/15/2016,8318,81.73,471381.06
459783685,8/23/2011,9065,109.28,324889.6
410077846,12/2/2013,2,109.28,71.68
838895261,2/19/2014,6605,81.73,374305.35
871284759,5/8/2016,1377,154.06,125210.61
152607667,6/11/2017,8855,668.27,4449991.7
198537814,12/19/2011,606,421.89,221002.14
345061528,9/19/2010,229,421.89,83514.01
898477637,1/7/2014,8354,154.06,759629.22
885397469,11/18/2015,7642,421.89,2786960.98
302744853,11/2/2014,7785,81.73,441175.95
567756116,12/12/2010,506,47.45,16085.74
467980086,3/28/2016,4562,47.45,145025.98
211278092,11/3/2013,737,81.73,41765.79
975823962,4/8/2014,6850,651.21,3595976.0
860104024,12/30/2013,2749,437.2,723894.17
732917106,8/9/2014,5313,437.2,1399072.29
183374536,8/18/2010,3455,205.7,404615.05
670900142,1/2/2017,3116,255.28,496752.72
575230252,11/22/2011,2269,421.89,827481.61
146413695,11/11/2015,5921,651.21,3108288.16
154811799,2/19/2013,1106,9.33,7653.52
541098392,12/4/2014,1893,668.27,951308.22
866259801,3/25/2011,4380,255.28,698259.6
761594855,1/11/2012,1697,109.28,60820.48
378714883,12/16/2012,9005,437.2,2371286.65
839543712,10/10/2014,8496,81.73,481468.32
186317670,6/21/2011,4394,47.45,139685.26
131585586,4/13/2017,7954,81.73,450753.18
208208787,2/14/2017,2462,9.33,17037.04
919361102,9/23/2015,8235,255.28,1312823.7
588528859,10/12/2011,7623,81.73,431995.41
309510886,10/17/2015,4,47.45,127.16
796418511,3/23/2017,6791,421.89,2476609.79
133675563,5/16/2017,6424,437.2,1691631.92
526018369,6/21/2011,9379,437.2,2469772.07
648495757,7/31/2014,3160,437.2,832122.8
596469056,7/30/2012,7303,154.06,664061.79
535612094,3/3/2011,8376,9.33,57961.92
251911199,6/4/2017,4977,152.58,484958.88
501665198,10/26/2012,2735,651.21,1435765.6
761485421,1/26/2010,9313,47.45,296060.27
578295695,9/19/2011,9402,421.89,3428815.38
919332349,12/15/2013,9726,152.58,947701.44
122144210,5/24/2017,4041,47.45,128463.39
644592607,7/31/2016,8131,651.21,4268449.76
514851367,10/2/2010,4815,205.7,563884.65
981406819,3/28/2015,8942,154.06,813096.06
663057792,6/22/2012,2390,47.45,75978.1
498915612,4/13/2016,9072,205.7,1062421.92
598404109,11/18/2014,9929,9.33,68708.68
691259610,1/3/2013,7935,668.27,3987654.9
577530944,5/15/2012,3095,81.73,175393.65
577579438,11/30/2015,7446,205.7,872001.06
182078921,2/14/2016,54,9.33,373.68
302015721,4/17/2014,2018,255.28,321709.56
118688666,7/15/2016,1469,9.33,10165.48
233709084,10/16/2014,8566,109.28,307005.44
419000804,7/5/2013,504,154.06,45828.72
966800153,9/10/2010,6505,421.89,2372308.45
439655959,7/30/2016,2823,255.28,450042.66
620429551,5/11/2012,7746,437.2,2039754.18
662294757,3/17/2014,6591,81.73,373511.97
238737905,8/30/2016,6706,651.21,3520381.76
893557822,12/9/2011,2471,205.7,289378.81
190865838,3/27/2015,298,668.27,149756.92
265085780,3/30/2017,3628,154.06,329894.04
170953977,7/5/2016,7936,255.28,1265157.12
833519256,10/20/2016,5725,109.28,205184.0
998142945,6/6/2015,1533,651.21,804763.68
380498874,5/13/2014,6927,109.28,248263.68
116573369,11/3/2016,5505,421.89,2007618.45
512665259,6/22/2015,7898,9.33,54654.16
595385873,12/21/2011,6765,81.73,383372.55
361659038,8/3/2012,1801,205.7,210915.11
328721082,12/18/2016,4728,255.28,753737.76
184120833,10/31/2014,4301,109.28,154147.84
135719621,11/22/2011,1307,421.89,476649.83
461691272,2/2/2011,3562,81.73,201858.54
160522115,6/22/2016,916,152.58,89255.04
101010978,3/12/2014,248,421.89,90443.12
772269189,5/12/2014,469,154.06,42646.17
933720576,10/1/2016,7523,154.06,684066.39
765101468,4/6/2014,9382,437.2,2470562.06
516460692,9/24/2012,1051,668.27,528169.54
958159577,4/4/2011,9566,9.33,66196.72
230871951,8/8/2013,8996,668.27,4520849.84
595584142,6/29/2017,5438,9.33,37630.96
783594977,5/1/2017,2022,421.89,737403.18
946515786,10/4/2016,3910,81.73,221579.7
406270396,5/19/2016,3293,152.58,320869.92
805095136,1/20/2010,4396,154.06,399728.28
255538833,4/18/2012,8474,9.33,58640.08
990462815,4/24/2015,8812,651.21,4625947.52
813040912,5/26/2016,5728,255.28,913157.76
746759450,4/3/2014,1571,81.73,89028.57
985417258,10/21/2011,5720,205.7,669869.2
443125665,7/9/2013,9586,205.7,1122616.46
804308497,5/27/2013,1613,154.06,146670.09
673702085,12/24/2013,2273,437.2,598549.09
526355254,4/22/2015,9071,9.33,62771.32
457629334,11/2/2010,1544,109.28,55336.96
633198153,11/3/2013,6260,205.7,733108.6
839048039,4/2/2016,1815,651.21,952802.4
931477820,7/19/2014,3841,47.45,122105.39
387098824,1/4/2014,9999,81.73,566643.33
552834880,4/25/2017,4981,421.89,1816520.89
595922315,9/4/2012,5510,421.89,2009441.9
653909957,4/6/2016,5342,651.21,2804336.32
484659135,11/29/2014,263,47.45,8360.77
816343677,4/13/2015,3090,152.58,301089.6
197449910,2/20/2010,8671,81.73,491385.57
846776664,5/3/2012,8887,152.58,865949.28
103435266,9/18/2012,7648,47.45,243129.92
776849544,10/7/2014,5898,9.33,40814.16
796755826,8/28/2015,6609,255.28,1053606.78
863202941,12/13/2016,9787,421.89,3569221.03
396552217,4/24/2014,7468,109.28,267653.12
687477481,1/30/2015,8719,47.45,277177.01
846965062,2/12/2013,4638,152.58,451926.72
956313788,7/19/2014,3356,81.73,190184.52
717134988,4/17/2011,5034,109.28,180418.56
801352488,5/23/2015,6864,437.2,1807497.12
601202619,2/15/2017,8070,651.21,4236427.2
479234206,11/14/2011,4906,9.33,33949.52
418308579,10/30/2010,5659,255.28,902157.78
471599566,2/28/2015,5647,437.2,1487024.51
312593495,11/3/2011,2217,255.28,353434.14
585089194,8/30/2015,9749,152.58,949942.56
653197991,10/22/2011,4656,152.58,453680.64
851343715,5/31/2013,379,205.7,44384.69
234262692,8/2/2011,2391,668.27,1201573.14
627003753,3/26/2010,3199,421.89,1166643.31
774928224,12/17/2013,7337,154.06,667153.41
393709933,4/25/2017,6373,9.33,44101.16
619335210,10/21/2015,3906,668.27,1962921.24
858102881,6/23/2017,566,651.21,297127.36
136624276,3/8/2016,9014,47.45,286555.06
251823222,10/1/2010,8942,109.28,320481.28
820936048,2/8/2016,2074,9.33,14352.08
631511580,12/23/2013,7165,152.58,698157.6
791411149,6/30/2010,5001,668.27,2513202.54
678808581,11/24/2015,3399,47.45,108054.21
192190206,8/26/2011,2208,668.27,1109608.32
200354850,5/4/2014,8307,255.28,1324301.94
292413842,1/26/2011,609,109.28,21826.56
127791011,10/9/2016,5055,47.45,160698.45
786222684,3/9/2017,9619,205.7,1126481.09
717757689,8/4/2017,9305,437.2,2450285.65
692757356,5/12/2017,1151,421.89,419758.19
651895511,11/1/2012,9223,255.28,1470330.66
156158483,8/5/2016,9620,109.28,344780.8
636845099,8/13/2015,5472,651.21,2872581.12
445566689,7/15/2013,1940,437.2,510860.2
704247081,10/29/2010,1216,154.06,110570.88
355122601,10/5/2016,7524,47.45,239187.96
210742080,4/19/2015,2119,205.7,248156.09
703966844,11/30/2013,8288,152.58,807582.72
537970721,8/18/2017,6346,437.2,1671092.18
736240041,2/20/2017,8644,668.27,4343955.76
592573630,10/21/2015,4560,651.21,2393817.6
821082818,5/15/2010,5507,152.58,536602.08
406191432,6/1/2017,9926,668.27,4988212.04
652635800,1/14/2017,8291,651.21,4352443.36
235464751,8/2/2016,8107,421.89,2956541.83
150039613,1/30/2017,8910,9.33,61657.2
562034213,12/4/2016,7268,437.2,1913882.44
357434880,6/29/2015,1779,437.2,468464.07
292540442,9/7/2016,8073,668.27,4057005.42
743962228,12/4/2010,3811,421.89,1389833.59
358624064,10/3/2015,3685,109.28,132070.4
103762280,12/14/2011,4419,154.06,401819.67
116925704,9/8/2015,9769,205.7,1144047.59
155975663,8/26/2013,5520,668.27,2774020.8
949085986,10/16/2012,4489,109.28,160885.76
144743001,4/21/2013,1525,255.28,243115.5
861745536,8/14/2012,8509,255.28,1356504.78
439204919,2/19/2017,9350,47.45,297236.5
786544978,3/15/2015,4993,651.21,2621125.28
733502042,2/22/2011,8409,421.89,3066678.21
980124938,7/7/2014,9605,81.73,544315.35
946774995,2/13/2013,615,81.73,34852.05
124126040,8/2/2014,509,109.28,18242.56
323164403,6/30/2012,383,47.45,12175.57
725188910,2/8/2013,8369,205.7,980093.59
131810891,12/3/2015,4627,47.45,147092.33
114954173,2/11/2010,6349,9.33,43935.08
966855084,7/16/2016,2760,81.73,156409.2
350062453,2/22/2015,114,109.28,4085.76
947437608,4/12/2017,6697,255.28,1067635.74
112154376,7/11/2016,7827,47.45,248820.33
217699086,1/2/2015,852,668.27,428164.08
107870566,5/12/2012,153,109.28,5483.52
946780145,7/2/2016,2139,205.7,250498.29
368851649,2/17/2010,255,205.7,29863.05
128821408,10/13/2014,9972,651.21,5234901.12
251738250,8/26/2011,3797,154.06,345261.21
382963502,11/27/2012,6265,421.89,2284782.85
238170993,2/7/2013,8944,47.45,284329.76
953347051,3/8/2015,5433,255.28,866128.86
134790503,4/26/2012,6360,109.28,227942.4
409112679,5/18/2013,4388,154.06,399000.84
873237407,11/25/2016,9209,81.73,521874.03
244401013,7/7/2015,2546,668.27,1279466.84
910152328,9/3/2013,3154,205.7,369364.94
378352677,1/30/2017,1820,47.45,57857.8
727175891,9/7/2013,6360,421.89,2319428.4
955108296,12/14/2014,6624,668.27,3328824.96
130948722,11/23/2014,9492,109.28,340193.28
543808495,10/7/2015,3873,651.21,2033170.08
953111445,6/27/2017,5712,668.27,2870508.48
638593900,12/12/2012,2981,437.2,784986.73
750304687,6/7/2015,685,152.58,66746.4
258605134,6/12/2016,5861,255.28,934360.62
904169070,6/24/2012,2575,651.21,1351772.0
447982823,2/10/2016,6927,651.21,3636397.92
321345221,6/15/2014,2047,421.89,746520.43
675867593,9/23/2010,3095,47.45,98390.05
833473765,5/25/2013,2264,47.45,71972.56
636400067,6/13/2016,3777,668.27,1898093.58
897195327,4/11/2011,8890,437.2,2341003.7
248720872,1/24/2013,888,651.21,466164.48
994150531,9/13/2011,89,421.89,32457.41
556970632,1/2/2013,8842,255.28,1409591.64
930980002,10/11/2012,6526,47.45,207461.54
130289971,3/16/2015,4553,109.28,163179.52
739324367,4/10/2014,1364,9.33,9438.88
462819516,10/20/2012,7435,109.28,266470.4
675824248,9/15/2010,268,255.28,42724.56
573699891,4/21/2016,9402,255.28,1498866.84
322120273,12/28/2012,1402,651.21,735993.92
607071721,2/23/2015,4868,437.2,1281890.44
384853065,10/21/2011,5429,81.73,307661.43
932075631,10/29/2015,747,81.73,42332.49
895663249,8/10/2014,5514,9.33,38156.88
342852246,8/22/2011,6453,154.06,586771.29
311191451,7/9/2015,7321,47.45,232734.59
558542191,12/9/2012,3901,421.89,1422655.69
913078296,9/18/2010,9013,47.45,286523.27
823286092,9/27/2016,7505,668.27,3771562.7
707964408,6/14/2013,1256,9.33,8691.52
606224572,7/15/2014,4177,437.2,1099929.41
627490413,1/19/2016,7212,109.28,258478.08
501498258,10/3/2014,3334,437.2,877942.22
928296935,8/17/2012,2547,152.58,248179.68
428247773,6/24/2012,6888,668.27,3461495.52
292024600,7/4/2014,5423,152.58,528417.12
530613744,4/14/2012,9253,9.33,64030.76
325314033,1/30/2012,6506,109.28,233175.04
277736794,5/21/2013,7344,9.33,50820.48
159805858,12/17/2012,8959,421.89,3267257.71
263757550,5/12/2016,575,47.45,18279.25
952140700,4/5/2011,8447,651.21,4434337.12
407816636,7/26/2016,860,437.2,226463.8
483959186,11/14/2010,3133,152.58,305279.52
854054677,2/23/2011,2613,81.73,148078.71
361901938,1/18/2017,3681,152.58,358676.64
171612298,1/14/2014,2747,668.27,1380477.38
617609584,11/1/2014,3255,437.2,857139.15
754630124,12/16/2010,678,651.21,355922.88
607722747,8/14/2013,7521,651.21,3948224.16
722248780,4/8/2012,8319,152.58,810603.36
813882052,11/16/2016,4640,109.28,166297.6
218608891,2/10/2015,84,81.73,4760.28
142728126,4/14/2015,5279,9.33,36530.68
512851083,11/4/2010,2887,255.28,460245.54
425901591,1/11/2016,2600,668.27,1306604.0
399115979,6/24/2015,6142,154.06,558492.06
120043075,10/13/2013,2268,81.73,128527.56
696544206,7/5/2016,1764,651.21,926029.44
606793200,11/18/2011,2447,437.2,644368.51
649276387,3/26/2011,4166,47.45,132437.14
792792594,1/2/2016,3801,668.27,1910154.54
626453149,6/10/2013,263,437.2,69255.79
709681880,11/25/2010,9494,81.73,538024.98
322215116,9/11/2016,9468,421.89,3452884.92
614101684,9/6/2013,5190,668.27,2608182.6
555702912,2/1/2016,3696,81.73,209452.32
987692630,9/3/2012,9053,205.7,1060196.83
571057164,3/5/2016,7360,9.33,50931.2
737095344,9/13/2013,1747,152.58,170227.68
737418496,1/17/2016,7375,47.45,234451.25
793950450,5/18/2016,6436,109.28,230666.24
748927533,7/20/2016,3155,81.73,178793.85
514898574,3/28/2015,8785,651.21,4611773.6
524724900,10/9/2012,6613,9.33,45761.96
381580340,10/2/2013,6957,255.28,1109084.94
208951222,11/10/2016,2165,421.89,789553.85
200636374,3/3/2010,1617,81.73,91635.39
170747125,1/5/2013,6723,152.58,655089.12
903707301,9/5/2011,5928,47.45,188451.12
104253232,10/29/2016,9703,154.06,882293.79
947433745,10/23/2012,5554,81.73,314745.18
828610169,1/30/2016,3018,255.28,481129.56
813456332,1/16/2017,8660,152.58,843830.4
687958562,5/8/2015,1081,154.06,98295.33
308415687,11/27/2014,5910,668.27,2970011.4
951439034,9/16/2013,808,152.58,78731.52
363952434,11/15/2013,468,152.58,45601.92
413192212,11/17/2011,1612,81.73,91352.04
336707198,11/27/2015,7997,255.28,1274881.74
792358720,8/24/2012,5408,81.73,306471.36
708320605,10/5/2016,6662,9.33,46101.04
433079183,4/19/2013,6609,651.21,3469460.64
385433280,11/1/2014,7128,109.28,255467.52
604494225,6/25/2012,2129,81.73,120650.43
299685847,4/24/2017,2557,9.33,17694.44
100744473,3/16/2011,1383,205.7,161963.13
707718932,1/6/2011,8614,9.33,59608.88
640970551,4/2/2012,6285,47.45,199800.15
291173160,11/2/2014,3463,205.7,405551.93
569313085,8/18/2012,1248,668.27,627169.92
656689155,8/9/2011,7769,668.27,3904233.26
254912698,4/8/2011,3187,152.58,310541.28
935907542,3/21/2016,4695,47.45,149254.05
291910016,9/27/2016,1515,421.89,552505.35
485468947,7/1/2015,9905,9.33,68542.6
599445664,7/19/2016,8148,81.73,461747.16
687013995,3/13/2013,1563,255.28,249173.46
421660268,4/11/2015,7498,668.27,3768044.92
447183310,9/19/2014,334,437.2,87952.22
127694451,12/27/2011,6481,154.06,589317.33
697617518,7/7/2012,9381,421.89,3421156.89
311688840,2/14/2015,4509,81.73,255525.03
794957244,12/31/2015,4369,668.27,2195597.26
892784059,3/6/2012,3497,154.06,317982.21
320843112,8/18/2013,3462,109.28,124078.08
215120732,8/3/2015,7860,154.06,714709.8
881915748,12/14/2010,7323,47.45,232798.17
447839486,7/28/2016,4511,47.45,143404.69
709815776,9/16/2015,9117,47.45,289829.43
385080945,11/7/2015,2864,437.2,754177.12
961183822,4/21/2014,4507,437.2,1186828.31
845985734,6/28/2016,4833,205.7,565992.63
317660510,6/29/2010,1659,437.2,436864.47
174694478,5/11/2015,4833,154.06,439464.69
385886466,7/10/2017,1235,109.28,44262.4
540347802,7/11/2011,9777,437.2,2574577.41
297502315,6/8/2012,6401,109.28,229411.84
737086331,6/4/2013,9080,47.45,288653.2
309148681,5/5/2012,2819,668.27,1416660.26
684050691,2/18/2016,4655,651.21,2443688.8
902466189,4/13/2013,8655,152.58,843343.2
525381505,8/27/2016,917,154.06,83382.81
984095466,5/12/2013,4572,154.06,415731.96
630219399,3/14/2014,4780,255.28,762027.6
585677134,5/4/2012,3734,152.58,363840.96
692704999,1/24/2017,5657,668.27,2842868.78
863851821,3/7/2012,1805,152.58,175879.2
631978929,10/1/2012,5464,437.2,1438835.12
500260150,5/10/2016,6950,109.28,249088.0
592181813,9/9/2013,8613,437.2,2268061.29
201542747,7/18/2015,9832,421.89,3585632.08
942454278,3/29/2011,2019,437.2,531663.27
899340236,3/18/2017,3616,47.45,114952.64
476936948,7/20/2013,5096,205.7,596792.56
150293242,6/21/2015,3965,651.21,2081466.4
914770448,2/16/2016,9759,205.7,1142876.49
236042392,1/26/2014,9044,651.21,4747738.24
600095403,12/19/2015,420,668.27,211066.8
963228309,12/27/2010,9516,47.45,302513.64
802052438,1/2/2012,3995,9.33,27645.4
563491618,10/29/2013,8547,668.27,4295209.38
314782178,7/12/2012,9896,255.28,1577620.32
193472945,9/13/2016,1799,437.2,473730.67
857425248,11/25/2012,40,152.58,3897.6
334812915,8/26/2015,7437,109.28,266542.08
774122273,2/15/2010,8838,651.21,4639596.48
794152152,6/29/2016,6124,651.21,3214855.04
434013879,11/5/2010,3206,437.2,844235.98
703131282,7/22/2011,1026,255.28,163564.92
431240689,10/13/2015,2558,205.7,299567.38
318390929,8/31/2017,7806,47.45,248152.74
684943330,6/8/2012,8807,154.06,800820.51
121571719,9/21/2015,4628,421.89,1687785.32
439262425,5/20/2013,6368,154.06,579042.24
819314277,7/17/2011,2156,109.28,77271.04
963338601,4/9/2017,2154,81.73,122067.18
643259227,4/26/2012,3555,421.89,1296472.95
151312482,7/12/2017,5581,437.2,1469644.73
750047194,9/18/2012,4487,9.33,31050.04
622324693,10/21/2016,8561,205.7,1002578.71
721318805,12/9/2015,3118,9.33,21576.56
720515859,3/29/2012,5509,255.28,878244.78
363714683,10/17/2012,112,81.73,6347.04
815026605,6/27/2010,3339,9.33,23105.88
608875453,8/11/2010,8632,255.28,1376113.44
599997556,2/14/2012,1465,47.45,46572.35
813441741,3/22/2011,4342,205.7,508491.62
894569337,8/22/2012,1801,205.7,210915.11
559054172,10/17/2010,5408,255.28,862143.36
942882573,6/25/2016,8761,9.33,60626.12
552353370,11/18/2014,2491,109.28,89277.44
214077889,1/1/2015,9260,47.45,294375.4
824979960,10/20/2015,8758,9.33,60605.36
202295911,10/11/2016,2710,437.2,713624.3
733574569,5/18/2015,9871,255.28,1573634.82
826677262,1/9/2017,1027,47.45,32648.33
759777820,3/23/2017,3996,9.33,27652.32
431362569,8/9/2012,8625,47.45,274188.75
710230338,11/19/2011,1795,255.28,286158.9
285492455,3/1/2010,2417,651.21,1268828.32
616572749,7/12/2014,6433,255.28,1025548.86
