Order ID,Region,Country
892784059,Middle East and North Africa,Saudi Arabia
320843112,Sub-Saharan Africa,Rwanda
215120732,Asia,Indonesia
385080945,Europe,Cyprus
961183822,Asia,Cambodia
845985734,Middle East and North Africa,Egypt
317660510,Asia,Kazakhstan
174694478,Sub-Saharan Africa,Madagascar
385886466,Australia and Oceania,Samoa 
540347802,Asia,Brunei
297502315,Sub-Saharan Africa,Djibouti
309148681,Europe,Spain
684050691,Central America and the Caribbean,Saint Lucia
902466189,Sub-Saharan Africa,Cape Verde
525381505,Australia and Oceania,Australia
984095466,Australia and Oceania,Vanuatu
630219399,Europe,Serbia
585677134,Europe,Denmark
692704999,Europe,Italy
863851821,Sub-Saharan Africa,South Africa
631978929,Australia and Oceania,East Timor
500260150,Asia,North Korea
592181813,Central America and the Caribbean,Trinidad and Tobago
201542747,North America,Greenland
942454278,Europe,Iceland
476936948,Asia,Vietnam
150293242,Europe,Kosovo
914770448,Middle East and North Africa,Tunisia 
236042392,Europe,Germany
600095403,Middle East and North Africa,Tunisia 
802052438,Australia and Oceania,Marshall Islands
563491618,Sub-Saharan Africa,Ghana
314782178,Europe,Italy
193472945,Europe,Belgium
857425248,Sub-Saharan Africa,South Africa
334812915,Sub-Saharan Africa,South Africa
774122273,Australia and Oceania,Nauru
794152152,Middle East and North Africa,Bahrain
434013879,Europe,Monaco
703131282,Asia,Nepal
431240689,Europe,Greece
684943330,Asia,Japan
121571719,Sub-Saharan Africa,Nigeria
439262425,Asia,Cambodia
819314277,Sub-Saharan Africa,Gabon
963338601,Asia,Philippines
643259227,Europe,Switzerland
151312482,Europe,Czech Republic
750047194,Europe,Austria
622324693,Asia,Bhutan
721318805,Europe,Switzerland
720515859,Sub-Saharan Africa,Cape Verde
363714683,Sub-Saharan Africa,Senegal
815026605,Middle East and North Africa,Israel
608875453,Middle East and North Africa,Tunisia 
813441741,Sub-Saharan Africa,Sierra Leone
894569337,Asia,China
559054172,Asia,Uzbekistan
942882573,Middle East and North Africa,Qatar
552353370,Sub-Saharan Africa,Cote d'Ivoire
824979960,Central America and the Caribbean,Costa Rica
202295911,Middle East and North Africa,Morocco
733574569,Sub-Saharan Africa,Rwanda
759777820,Australia and Oceania,Palau
710230338,Central America and the Caribbean,Honduras
285492455,Central America and the Caribbean,Jamaica
616572749,Sub-Saharan Africa,Democratic Republic of the Congo
983207547,Central America and the Caribbean,Panama
643648469,Middle East and North Africa,Lebanon
310955846,Sub-Saharan Africa,Sudan
162345588,Sub-Saharan Africa,Guinea-Bissau
354270303,Europe,San Marino
208653819,Australia and Oceania,Nauru
467732465,Asia,Japan
144055068,Australia and Oceania,Palau
570482957,Sub-Saharan Africa,Seychelles 
450189960,Middle East and North Africa,Somalia
806662404,Europe,Spain
933699119,Europe,Netherlands
645411431,Sub-Saharan Africa,Gabon
726223170,Europe,Switzerland
680870664,Sub-Saharan Africa,Burkina Faso
984402740,Central America and the Caribbean,Haiti
832180726,Central America and the Caribbean,Belize
389878451,Middle East and North Africa,Iraq
343482244,Australia and Oceania,Solomon Islands
549290931,Sub-Saharan Africa,Sudan
594280803,Central America and the Caribbean,Saint Vincent and the Grenadines
947622144,Sub-Saharan Africa,Mali
781488692,Central America and the Caribbean,Trinidad and Tobago
753741776,Central America and the Caribbean,Costa Rica
692555224,Europe,Czech Republic
946415364,Central America and the Caribbean,Barbados
134121024,Europe,Estonia
592986905,Sub-Saharan Africa,Benin
660312926,Europe,Estonia
683220279,Australia and Oceania,East Timor
140461766,Europe,Ukraine
813189399,Asia,Kyrgyzstan
603014504,Central America and the Caribbean,Jamaica
181860911,Sub-Saharan Africa,Angola
741964948,Europe,Ukraine
845875442,Sub-Saharan Africa,Zambia
476453721,Europe,San Marino
586873614,Middle East and North Africa,Qatar
850621449,Asia,Malaysia
111496055,Europe,Belgium
433608758,Asia,Nepal
351383388,Asia,Japan
719556272,Central America and the Caribbean,El Salvador
663176238,Central America and the Caribbean,Jamaica
727604615,Sub-Saharan Africa,South Sudan
628515231,Europe,Slovakia
601894414,Europe,Slovakia
954040992,Europe,Bosnia and Herzegovina
711566293,Middle East and North Africa,Saudi Arabia
750760877,Middle East and North Africa,Bahrain
337215316,Sub-Saharan Africa,Djibouti
638618791,Central America and the Caribbean,Costa Rica
133145129,Australia and Oceania,Nauru
519280660,Asia,Cambodia
865824210,Europe,Czech Republic
761887109,Europe,Belgium
766893184,Sub-Saharan Africa,Guinea-Bissau
160578763,Europe,Romania
992992675,Europe,Serbia
434496247,Sub-Saharan Africa,Mauritius 
225763309,Sub-Saharan Africa,Sierra Leone
827780187,Sub-Saharan Africa,Zambia
971845710,Central America and the Caribbean,Haiti
562880504,Central America and the Caribbean,Saint Kitts and Nevis 
974009931,Sub-Saharan Africa,Gabon
155508315,Asia,Tajikistan
340236985,Sub-Saharan Africa,Seychelles 
231369769,Europe,Slovakia
852392995,Europe,Lithuania
597105491,Europe,Macedonia
179618585,Middle East and North Africa,Kuwait
384356105,Sub-Saharan Africa,Namibia
716054379,Europe,Andorra
749762237,Sub-Saharan Africa,Uganda
374964511,Asia,Kyrgyzstan
866603553,Australia and Oceania,Tonga
897029244,North America,Canada
511712110,Europe,Austria
300754439,Asia,Maldives
481308305,Europe,Finland
881547534,Sub-Saharan Africa,Rwanda
949958455,Middle East and North Africa,Somalia
205339896,Central America and the Caribbean,Costa Rica
103772151,Middle East and North Africa,Lebanon
585983121,Asia,India
833484923,Sub-Saharan Africa,Swaziland
266638886,Europe,Andorra
572911107,Asia,Malaysia
638314521,Europe,Moldova 
973940408,Middle East and North Africa,Morocco
451712596,Sub-Saharan Africa,South Sudan
263867413,Sub-Saharan Africa,The Gambia
161832749,Asia,Bhutan
283678424,Asia,Brunei
811977040,Europe,Switzerland
590527427,Sub-Saharan Africa,Malawi
783440911,Asia,Laos
825141322,Sub-Saharan Africa,Swaziland
670364987,Sub-Saharan Africa,Cote d'Ivoire
344160735,Europe,Netherlands
391889894,Sub-Saharan Africa,Liberia
992156255,Sub-Saharan Africa,Mauritania
286978614,Australia and Oceania,Kiribati
140304696,Central America and the Caribbean,Dominican Republic
549058330,Europe,Russia
230475842,Middle East and North Africa,Iran
672106063,Sub-Saharan Africa,Burundi
281810319,Sub-Saharan Africa,South Africa
237762439,Asia,Bangladesh
438448750,Middle East and North Africa,Pakistan
852668082,Asia,Nepal
169531762,Asia,Japan
748463618,Sub-Saharan Africa,Swaziland
969199979,Europe,Greece
956594026,Europe,Spain
534286868,North America,United States of America
275854527,Australia and Oceania,Vanuatu
196122109,Central America and the Caribbean,Trinidad and Tobago
748357188,Europe,Italy
411537396,North America,Canada
898211562,Europe,Estonia
841241014,Australia and Oceania,East Timor
743799579,Sub-Saharan Africa,Malawi
729373586,Europe,Ireland
991761863,Europe,Norway
445075738,Sub-Saharan Africa,Central African Republic
773739039,Middle East and North Africa,Libya
582488095,Australia and Oceania,Marshall Islands
346371734,Middle East and North Africa,Turkey
160751283,Europe,Latvia
191300570,Asia,Brunei
224005925,Central America and the Caribbean,Jamaica
241392648,Europe,Macedonia
149609172,Central America and the Caribbean,Haiti
807052075,Sub-Saharan Africa,Niger
551270186,Central America and the Caribbean,The Bahamas
940124833,Middle East and North Africa,Egypt
901789844,Europe,Malta
784751546,Australia and Oceania,Samoa 
107808768,Sub-Saharan Africa,South Sudan
710072839,Asia,South Korea
900967586,Sub-Saharan Africa,Rwanda
410229337,Europe,Portugal
704361665,Europe,Slovakia
400267398,Europe,Austria
836610448,Sub-Saharan Africa,Cameroon
294689643,Sub-Saharan Africa,Seychelles 
552814280,Middle East and North Africa,Azerbaijan
517019879,Asia,Malaysia
531281936,Europe,France
711733233,Sub-Saharan Africa,Senegal
604582631,Asia,Brunei
900808799,Europe,Greece
964523065,Asia,Singapore
230149257,Sub-Saharan Africa,Madagascar
452423703,Australia and Oceania,Australia
756395232,Europe,Czech Republic
787425172,Sub-Saharan Africa,Guinea
261187350,Europe,Ireland
313668096,Middle East and North Africa,Kuwait
351166236,Central America and the Caribbean,Panama
300293099,Asia,Bhutan
157972514,Asia,Cambodia
441440808,Middle East and North Africa,Tunisia 
838246810,Sub-Saharan Africa,Central African Republic
656251847,Middle East and North Africa,Qatar
173629748,Asia,Sri Lanka
188866841,Europe,Slovenia
308426415,Sub-Saharan Africa,Nigeria
561284053,Asia,Laos
709071195,Europe,Cyprus
101836669,Sub-Saharan Africa,Republic of the Congo
409941804,Middle East and North Africa,Somalia
674060428,Europe,Belarus
455178868,Middle East and North Africa,Afghanistan
284595954,Europe,San Marino
313923013,Sub-Saharan Africa,Nigeria
765083873,Middle East and North Africa,Kuwait
580314862,Europe,Iceland
572164809,Central America and the Caribbean,Honduras
187479388,Middle East and North Africa,Iraq
437604176,Europe,Luxembourg
541782891,Middle East and North Africa,Yemen
994371974,Central America and the Caribbean,Saint Vincent and the Grenadines
280171811,Sub-Saharan Africa,Benin
674231231,Sub-Saharan Africa,Benin
471911561,Sub-Saharan Africa,Uganda
738886630,Asia,Cambodia
574148356,Sub-Saharan Africa,Cameroon
933642041,Europe,Montenegro
633035933,Asia,Singapore
330191361,Asia,Kyrgyzstan
753282153,Asia,Kyrgyzstan
450794637,Sub-Saharan Africa,Guinea-Bissau
741527640,Middle East and North Africa,Somalia
764592492,Europe,Italy
629413020,Central America and the Caribbean,Antigua and Barbuda 
965725553,Australia and Oceania,Federated States of Micronesia
673578917,Middle East and North Africa,Israel
973334443,Sub-Saharan Africa,The Gambia
455665957,Central America and the Caribbean,Barbados
931559789,Europe,Hungary
309542214,Central America and the Caribbean,Cuba
485165965,Europe,Spain
120860183,Middle East and North Africa,Azerbaijan
826340806,Middle East and North Africa,United Arab Emirates
971038043,Sub-Saharan Africa,Ghana
228438222,Central America and the Caribbean,Cuba
142340171,Australia and Oceania,Vanuatu
976855218,Middle East and North Africa,Lebanon
366407191,Sub-Saharan Africa,Guinea
965732419,Middle East and North Africa,Iran
999879729,Europe,Albania
114210450,Sub-Saharan Africa,Mali
724398410,Australia and Oceania,Australia
246603858,Europe,Latvia
498136699,Central America and the Caribbean,Jamaica
483655774,Europe,Kosovo
835637557,Sub-Saharan Africa,Guinea-Bissau
861943376,Central America and the Caribbean,Saint Vincent and the Grenadines
840747058,Europe,Armenia
670534932,Sub-Saharan Africa,Mozambique
320105826,Sub-Saharan Africa,Mauritius 
278571069,Sub-Saharan Africa,Chad
205354487,Europe,Bosnia and Herzegovina
280192410,Europe,Finland
753133666,Australia and Oceania,East Timor
594539582,Asia,Kazakhstan
645083987,Asia,Philippines
465753209,Europe,Germany
587846076,Europe,Sweden
262973916,Asia,Myanmar
613060557,Asia,Laos
580342328,Europe,Armenia
977368056,Australia and Oceania,Palau
436999070,Middle East and North Africa,Saudi Arabia
362409198,Central America and the Caribbean,Honduras
877084767,Europe,Switzerland
374824607,Sub-Saharan Africa,Chad
469740045,Sub-Saharan Africa,Togo
146254909,Middle East and North Africa,Azerbaijan
709105527,Europe,Norway
833340728,Asia,Vietnam
614321839,Europe,San Marino
217722690,Asia,Myanmar
329529607,Europe,Ukraine
806041419,Sub-Saharan Africa,Burkina Faso
223869454,Europe,Ireland
829937541,Sub-Saharan Africa,Mozambique
546051681,Sub-Saharan Africa,Republic of the Congo
451507890,Asia,Brunei
436024463,Sub-Saharan Africa,Guinea
848087728,Central America and the Caribbean,Panama
306496512,Sub-Saharan Africa,Angola
189108455,Europe,Czech Republic
452471768,Europe,Sweden
340500915,Australia and Oceania,East Timor
173557221,Asia,Philippines
342314517,Sub-Saharan Africa,Togo
857759130,Asia,Taiwan
901189887,Sub-Saharan Africa,Zimbabwe
174218118,Europe,Germany
248767650,Sub-Saharan Africa,Togo
517074811,Sub-Saharan Africa,Sudan
441688430,Asia,Indonesia
905469834,Australia and Oceania,Solomon Islands
161592853,Sub-Saharan Africa,Equatorial Guinea
583543813,Middle East and North Africa,Libya
115121543,Sub-Saharan Africa,Burundi
820437371,Europe,Germany
333915126,Sub-Saharan Africa,Mali
410291135,Europe,Slovenia
174614226,Europe,Andorra
172245728,Sub-Saharan Africa,Zambia
118859469,Europe,Vatican City
250441777,Middle East and North Africa,Algeria
873291480,Middle East and North Africa,Pakistan
669550883,Europe,Belarus
357120740,Central America and the Caribbean,Dominican Republic
898884904,Asia,Uzbekistan
439114367,Europe,United Kingdom
983453023,Middle East and North Africa,Oman
700699698,Sub-Saharan Africa,Guinea-Bissau
979965722,Central America and the Caribbean,Nicaragua
580674922,Central America and the Caribbean,Guatemala
582563626,Europe,Moldova 
335680663,Middle East and North Africa,Kuwait
610387361,Sub-Saharan Africa,Zimbabwe
447357547,Australia and Oceania,Palau
307577550,Central America and the Caribbean,Panama
722346198,Central America and the Caribbean,Dominican Republic
943274819,Europe,Latvia
411619794,Middle East and North Africa,Syria
313821303,Europe,Hungary
368589007,Asia,Tajikistan
247815358,Sub-Saharan Africa,Benin
263230979,Australia and Oceania,East Timor
228947198,Central America and the Caribbean,Dominican Republic
929387843,Sub-Saharan Africa,Cote d'Ivoire
969289243,Europe,Bosnia and Herzegovina
823700225,Sub-Saharan Africa,Burundi
587982118,Asia,Sri Lanka
427808749,Middle East and North Africa,Pakistan
129166448,Central America and the Caribbean,The Bahamas
448354041,Asia,India
861982858,Europe,Norway
916976726,Asia,China
680571973,Sub-Saharan Africa,Rwanda
290317428,Europe,Italy
404074418,Asia,India
850016772,North America,Greenland
176630818,Central America and the Caribbean,The Bahamas
602715384,Middle East and North Africa,Afghanistan
367381799,Middle East and North Africa,Somalia
480053889,Middle East and North Africa,Azerbaijan
670467984,Asia,Tajikistan
738672912,Sub-Saharan Africa,Djibouti
105030000,Europe,Slovenia
615208470,Australia and Oceania,Australia
951315009,North America,Greenland
743619334,Europe,Hungary
263977277,Europe,Ireland
593766677,Australia and Oceania,Papua New Guinea
815848863,Sub-Saharan Africa,The Gambia
983397662,Sub-Saharan Africa,Guinea
769899404,Sub-Saharan Africa,Tanzania
819152915,Europe,Montenegro
495269525,Central America and the Caribbean,Cuba
132673060,Sub-Saharan Africa,Uganda
586099851,Sub-Saharan Africa,South Sudan
980598723,Europe,France
961531007,Asia,Malaysia
244570529,Middle East and North Africa,Jordan
865703618,Sub-Saharan Africa,Cote d'Ivoire
431229102,Asia,Singapore
667758309,Central America and the Caribbean,Saint Kitts and Nevis 
672215068,Asia,China
961835706,Sub-Saharan Africa,Senegal
767076432,Sub-Saharan Africa,Burundi
768731677,Sub-Saharan Africa,Mauritius 
227621114,Sub-Saharan Africa,Botswana
912543570,Sub-Saharan Africa,Liberia
612610375,Central America and the Caribbean,Honduras
787245357,Australia and Oceania,Papua New Guinea
716184842,Central America and the Caribbean,Costa Rica
649477660,North America,Canada
457485139,Sub-Saharan Africa,Rwanda
688096320,Sub-Saharan Africa,Eritrea
554825723,Sub-Saharan Africa,Guinea
702763926,Australia and Oceania,Vanuatu
974147260,Europe,Andorra
381524550,Sub-Saharan Africa,Niger
257757127,Sub-Saharan Africa,Malawi
206018817,Sub-Saharan Africa,Burundi
349795949,Sub-Saharan Africa,Swaziland
719404351,Europe,Finland
643770778,Europe,Georgia
160722959,Middle East and North Africa,Morocco
645309722,Europe,Armenia
392892396,Sub-Saharan Africa,Malawi
469144809,Europe,Malta
660053288,Sub-Saharan Africa,Angola
821916663,Europe,Norway
431346261,Central America and the Caribbean,Dominican Republic
835265910,Europe,Austria
300911939,Central America and the Caribbean,Saint Kitts and Nevis 
765833175,Asia,Tajikistan
187890946,Asia,Singapore
195259082,Europe,Greece
236423909,North America,United States of America
730184257,Sub-Saharan Africa,Central African Republic
815651452,Sub-Saharan Africa,The Gambia
602249324,Asia,North Korea
719714200,Sub-Saharan Africa,Madagascar
968094909,Central America and the Caribbean,El Salvador
767752778,Australia and Oceania,New Zealand
509361636,Sub-Saharan Africa,The Gambia
203907811,Sub-Saharan Africa,Liberia
832690131,Middle East and North Africa,Oman
297319924,Asia,Singapore
169721019,Sub-Saharan Africa,Tanzania
742129743,Australia and Oceania,Marshall Islands
577094924,Australia and Oceania,Papua New Guinea
557477891,Central America and the Caribbean,Grenada
736452472,Sub-Saharan Africa,Seychelles 
787504994,Central America and the Caribbean,Saint Lucia
454434287,Middle East and North Africa,Turkey
901351678,Sub-Saharan Africa,Sierra Leone
593158566,Europe,Cyprus
717833220,Europe,Serbia
682066285,Europe,Belgium
201531589,Sub-Saharan Africa,Zimbabwe
412215459,Europe,Greece
720416724,Asia,South Korea
152746713,Europe,Bosnia and Herzegovina
506129252,Sub-Saharan Africa,Mauritius 
497800672,Middle East and North Africa,Israel
715309798,Europe,Italy
466517961,Europe,Belarus
929598987,Middle East and North Africa,Iran
203039205,Middle East and North Africa,Jordan
955637443,Sub-Saharan Africa,South Africa
825065791,Europe,Latvia
681056058,Sub-Saharan Africa,Lesotho
794524657,Australia and Oceania,Fiji
135832917,Sub-Saharan Africa,Niger
445654666,Sub-Saharan Africa,Swaziland
384976232,Europe,Iceland
485096442,Australia and Oceania,New Zealand
944490611,Asia,South Korea
467924726,Europe,Hungary
280477797,Europe,Greece
815011155,Middle East and North Africa,Iran
774698626,Europe,Bulgaria
283026540,Middle East and North Africa,Egypt
433793723,Central America and the Caribbean,The Bahamas
141111505,Middle East and North Africa,Azerbaijan
189403712,Asia,Kazakhstan
983406674,Middle East and North Africa,Jordan
298169219,Australia and Oceania,Marshall Islands
929052674,Central America and the Caribbean,Barbados
341730868,Sub-Saharan Africa,Burkina Faso
122190129,Sub-Saharan Africa,Namibia
731959664,Sub-Saharan Africa,Liberia
584805095,Central America and the Caribbean,Haiti
652501904,Europe,Slovenia
172598922,Sub-Saharan Africa,Zimbabwe
702957475,Middle East and North Africa,Syria
271751391,Middle East and North Africa,Turkey
127467000,Central America and the Caribbean,El Salvador
688903129,Europe,Bulgaria
195171105,Europe,Finland
555694758,Asia,Brunei
600210416,North America,Greenland
128766906,Europe,Vatican City
361725556,Europe,San Marino
789760196,Europe,Armenia
523857152,Sub-Saharan Africa,Democratic Republic of the Congo
545315253,Australia and Oceania,Palau
555745828,Asia,Laos
327072703,Europe,Slovakia
151532208,Central America and the Caribbean,Barbados
391673171,Asia,India
130356919,Europe,Switzerland
320757281,Asia,Cambodia
636360585,Europe,Portugal
820965659,Asia,Turkmenistan
238683831,Middle East and North Africa,Oman
431467282,Sub-Saharan Africa,Mozambique
286317718,Sub-Saharan Africa,Botswana
233851563,Central America and the Caribbean,Dominican Republic
889742648,Sub-Saharan Africa,Comoros
689977300,Asia,Kyrgyzstan
840854346,Asia,Laos
171293437,Sub-Saharan Africa,Burkina Faso
765015637,Central America and the Caribbean,Costa Rica
937700545,Sub-Saharan Africa,Comoros
897209489,Australia and Oceania,Palau
909707295,Sub-Saharan Africa,Guinea
271649682,Sub-Saharan Africa,Kenya
694136226,Sub-Saharan Africa,Swaziland
477177274,Asia,South Korea
770821654,Europe,Kosovo
545430696,Sub-Saharan Africa,Swaziland
641678225,Australia and Oceania,Federated States of Micronesia
620550572,Sub-Saharan Africa,Nigeria
113346564,Middle East and North Africa,Saudi Arabia
171677529,Sub-Saharan Africa,Central African Republic
117467296,Middle East and North Africa,Iraq
692952191,Europe,United Kingdom
910681045,Australia and Oceania,New Zealand
303515183,Central America and the Caribbean,Haiti
274628436,Australia and Oceania,Vanuatu
294068658,Asia,Japan
466286647,Sub-Saharan Africa,Malawi
737340390,Middle East and North Africa,Qatar
682278716,Sub-Saharan Africa,Botswana
396462953,Europe,Ireland
945566928,Asia,Bangladesh
315576970,Asia,South Korea
863823068,Asia,North Korea
165594279,Asia,Bangladesh
835341870,Europe,Luxembourg
310614669,Sub-Saharan Africa,Guinea-Bissau
149274003,Europe,Norway
749760091,Sub-Saharan Africa,Chad
478872001,Australia and Oceania,Tonga
311956632,Europe,Estonia
920688903,Europe,Ukraine
686948335,Asia,Laos
901408755,Sub-Saharan Africa,South Africa
675056493,Sub-Saharan Africa,Republic of the Congo
645421731,Asia,Nepal
315674388,Asia,Vietnam
292184674,Middle East and North Africa,Tunisia 
937501418,Middle East and North Africa,Algeria
434485948,Europe,San Marino
636312091,Middle East and North Africa,Somalia
316466176,Europe,Estonia
118747031,Asia,Malaysia
307265985,Central America and the Caribbean,Nicaragua
316446864,Central America and the Caribbean,Cuba
101025998,Europe,Kosovo
586052215,Australia and Oceania,Fiji
509203708,Central America and the Caribbean,The Bahamas
798989140,Sub-Saharan Africa,Mauritius 
792541968,Asia,Uzbekistan
416473519,Sub-Saharan Africa,Namibia
567707622,Central America and the Caribbean,El Salvador
863480603,Asia,China
259151017,Sub-Saharan Africa,Central African Republic
745083606,Asia,Mongolia
547625386,Europe,Luxembourg
298044335,Australia and Oceania,New Zealand
394456660,Europe,Montenegro
104548490,Europe,Kosovo
578368651,Sub-Saharan Africa,Zambia
668951785,Asia,Laos
687374913,Europe,Greece
472846686,Central America and the Caribbean,Costa Rica
176978433,Middle East and North Africa,Turkey
921693980,Europe,Greece
749229657,Sub-Saharan Africa,Eritrea
472134292,Central America and the Caribbean,Haiti
523269212,Asia,Sri Lanka
505808246,Sub-Saharan Africa,Ethiopia
543237721,Australia and Oceania,East Timor
829356467,Europe,Montenegro
278275811,Australia and Oceania,Solomon Islands
574419581,Central America and the Caribbean,Honduras
322524106,Europe,Czech Republic
897638213,Europe,Portugal
595123231,Middle East and North Africa,Yemen
480652987,Europe,Italy
340213811,Europe,France
930104529,Asia,Malaysia
826936471,Europe,Iceland
477633464,Europe,Norway
849431836,Europe,Latvia
279880416,Sub-Saharan Africa,Cape Verde
326840531,Sub-Saharan Africa,Republic of the Congo
818486011,Middle East and North Africa,Qatar
303303182,Sub-Saharan Africa,Sudan
100090873,Sub-Saharan Africa,Cote d'Ivoire
247960412,Sub-Saharan Africa,Cape Verde
856335628,Asia,Taiwan
754952847,Middle East and North Africa,Libya
643860900,Central America and the Caribbean,Belize
843421113,Sub-Saharan Africa,Republic of the Congo
844307315,Europe,United Kingdom
657505834,Sub-Saharan Africa,Guinea-Bissau
364315497,Central America and the Caribbean,Saint Kitts and Nevis 
566347634,Middle East and North Africa,Israel
135526072,Sub-Saharan Africa,Senegal
264087140,Australia and Oceania,Vanuatu
414579665,Europe,Finland
569864976,Europe,Switzerland
783116900,Europe,United Kingdom
727821767,Europe,Andorra
147778403,Asia,Maldives
207098138,Asia,Philippines
340204799,Australia and Oceania,East Timor
717036712,Middle East and North Africa,Tunisia 
631172120,Europe,Georgia
859914767,Europe,San Marino
575479590,Europe,Andorra
295211923,Sub-Saharan Africa,Cameroon
795371806,Central America and the Caribbean,Costa Rica
793195569,North America,Greenland
876232039,Central America and the Caribbean,Antigua and Barbuda 
352342545,Europe,Spain
399700915,Central America and the Caribbean,Panama
916793477,Asia,Taiwan
972419059,Europe,Slovenia
155688989,Middle East and North Africa,Kuwait
826027095,Asia,South Korea
463169705,Sub-Saharan Africa,Lesotho
217165648,Europe,Spain
858376252,Middle East and North Africa,Israel
527475345,Middle East and North Africa,Syria
585449254,Australia and Oceania,Nauru
663596808,Australia and Oceania,Samoa 
913529336,Sub-Saharan Africa,South Sudan
657170665,Central America and the Caribbean,Haiti
636757123,Asia,Cambodia
764837539,Europe,Denmark
574273240,Sub-Saharan Africa,Burkina Faso
568238055,Central America and the Caribbean,Barbados
870218312,Europe,Latvia
774012839,Australia and Oceania,Samoa 
993732964,Australia and Oceania,Tonga
513802516,Europe,Spain
944247710,Europe,Bulgaria
625033509,Middle East and North Africa,Morocco
746989047,Sub-Saharan Africa,Niger
196100652,Sub-Saharan Africa,Central African Republic
628667151,Sub-Saharan Africa,Eritrea
621299874,Sub-Saharan Africa,Ghana
620922648,Australia and Oceania,Palau
694771802,Europe,Netherlands
980396163,Sub-Saharan Africa,Burkina Faso
335657060,Asia,Kazakhstan
388728320,Europe,Bosnia and Herzegovina
588096272,Asia,Taiwan
452559745,Europe,Vatican City
921230065,Europe,Portugal
303531062,Middle East and North Africa,United Arab Emirates
129199063,Asia,Turkmenistan
198282897,Sub-Saharan Africa,Cameroon
831143891,Europe,Malta
618455874,Middle East and North Africa,Saudi Arabia
471205174,Sub-Saharan Africa,Tanzania
470690619,Central America and the Caribbean,Costa Rica
318523538,Europe,Estonia
686627757,Central America and the Caribbean,Panama
967239606,Sub-Saharan Africa,Mali
536494004,Central America and the Caribbean,Guatemala
761171710,Sub-Saharan Africa,Sierra Leone
970427358,Europe,Armenia
908059775,Asia,Vietnam
838180291,Central America and the Caribbean,Panama
195212733,Europe,Estonia
733893430,Sub-Saharan Africa,Republic of the Congo
679271209,Central America and the Caribbean,Panama
576707398,Sub-Saharan Africa,Niger
141875827,Europe,Poland
189667212,Europe,Russia
905200326,Central America and the Caribbean,Grenada
854285991,Central America and the Caribbean,Honduras
554160535,Asia,Taiwan
592372786,Asia,Laos
276784074,Europe,Germany
785568225,Middle East and North Africa,Syria
217211568,Sub-Saharan Africa,Sudan
340512931,Sub-Saharan Africa,Mozambique
744583642,Europe,Spain
188847529,Sub-Saharan Africa,Djibouti
653040921,Middle East and North Africa,Syria
587212646,Asia,Vietnam
217248904,Europe,Slovakia
314773595,Central America and the Caribbean,Grenada
685596930,Europe,Montenegro
581330239,Central America and the Caribbean,Barbados
223897349,Australia and Oceania,Australia
355534589,Europe,Greece
888790786,Asia,Taiwan
456527268,Europe,Belgium
461917865,Europe,Montenegro
128448903,Australia and Oceania,Fiji
549919211,Central America and the Caribbean,Belize
640440118,Asia,North Korea
284435451,Europe,Montenegro
786641538,Sub-Saharan Africa,Republic of the Congo
822107207,Middle East and North Africa,Pakistan
486193788,Middle East and North Africa,Oman
844575107,Europe,Finland
783237493,Asia,Taiwan
158479773,Europe,Russia
246913278,Middle East and North Africa,Morocco
595461833,North America,Mexico
371361768,North America,United States of America
612161910,Sub-Saharan Africa,Cote d'Ivoire
175723588,Europe,Monaco
690220630,Europe,Netherlands
636278617,Europe,Italy
525749719,Europe,Belarus
481976497,Europe,Romania
234695279,Asia,Tajikistan
483954894,Sub-Saharan Africa,Sierra Leone
223854434,Asia,Bhutan
116154515,Asia,Maldives
408315742,Central America and the Caribbean,Belize
801949441,Central America and the Caribbean,Antigua and Barbuda 
168979442,Europe,San Marino
601642072,Sub-Saharan Africa,Burundi
662486159,Sub-Saharan Africa,Togo
334373033,Sub-Saharan Africa,Ghana
570476520,Europe,Albania
144282948,Europe,Finland
599591147,Middle East and North Africa,Yemen
400512444,Middle East and North Africa,Saudi Arabia
781470668,Sub-Saharan Africa,Mauritania
472755706,Asia,Maldives
353492677,Europe,Hungary
155086886,Europe,Slovenia
113524663,Europe,Russia
446438729,Central America and the Caribbean,Dominica
139763534,Central America and the Caribbean,Saint Lucia
102685534,Sub-Saharan Africa,Zimbabwe
248879659,Sub-Saharan Africa,Republic of the Congo
264728295,Sub-Saharan Africa,Seychelles 
282917964,Europe,Russia
674162137,Sub-Saharan Africa,Ghana
788509643,Sub-Saharan Africa,Senegal
496321809,Sub-Saharan Africa,Equatorial Guinea
638272464,Sub-Saharan Africa,Madagascar
775347936,Europe,Croatia
538847053,Australia and Oceania,Palau
980381143,Europe,Bulgaria
521874034,Europe,Belarus
805562055,Sub-Saharan Africa,Ghana
843994033,Australia and Oceania,Nauru
170031297,Australia and Oceania,Tonga
186847674,Europe,Iceland
117929494,Europe,Vatican City
157075583,Middle East and North Africa,Qatar
118397271,Middle East and North Africa,Iraq
765575253,Asia,Bangladesh
531216704,Middle East and North Africa,Kuwait
178604066,Europe,Austria
773411166,Sub-Saharan Africa,Zambia
301624333,Central America and the Caribbean,El Salvador
419542396,Middle East and North Africa,United Arab Emirates
603776681,Sub-Saharan Africa,Cote d'Ivoire
401251018,Middle East and North Africa,Iraq
779201734,Sub-Saharan Africa,Democratic Republic of the Congo
975177657,Sub-Saharan Africa,Niger
